recv_ms,asset,bid,ask
1783289526542,245613101108,0.11,0.13
1783289526542,853817632223,0.87,0.89
1783289526549,853817632223,0.88,0.89
1783289526549,245613101108,0.11,0.12
1783289526976,245613101108,0.09,0.12
1783289526976,853817632223,0.88,0.91
1783289526976,853817632223,0.89,0.91
1783289526976,245613101108,0.09,0.11
1783289526977,853817632223,0.9,0.91
1783289526977,245613101108,0.09,0.1
1783289526993,369857526014,0.99,1
1783289526993,566926177208,0,0.01
1783289527078,853817632223,0.9,0.91
1783289527078,245613101108,0.09,0.1
1783289527558,245613101108,0.08,0.1
1783289527558,853817632223,0.9,0.92
1783289527795,245613101108,0.09,0.1
1783289527795,853817632223,0.9,0.91
1783289527802,245613101108,0.08,0.1
1783289527802,853817632223,0.9,0.92
1783289527918,245613101108,0.08,0.09
1783289527918,853817632223,0.91,0.92
1783289528102,853817632223,0.91,0.92
1783289528102,245613101108,0.08,0.09
1783289528314,853817632223,0.9,0.92
1783289528314,245613101108,0.08,0.1
1783289528334,853817632223,0.91,0.92
1783289528334,245613101108,0.08,0.09
1783289528512,245613101108,0.07,0.09
1783289528512,853817632223,0.91,0.93
1783289528623,853817632223,0.9,0.93
1783289528623,245613101108,0.07,0.1
1783289528628,853817632223,0.9,0.92
1783289528628,245613101108,0.08,0.1
1783289528783,853817632223,0.91,0.92
1783289528783,245613101108,0.08,0.09
1783289529024,853817632223,0.91,0.92
1783289529024,245613101108,0.08,0.09
1783289529525,853817632223,0.9,0.92
1783289529525,245613101108,0.08,0.1
1783289529741,853817632223,0.88,0.92
1783289529741,245613101108,0.08,0.12
1783289529972,245613101108,0.09,0.12
1783289529972,853817632223,0.88,0.91
1783289530001,245613101108,0.09,0.12
1783289530001,853817632223,0.88,0.91
1783289530150,245613101108,0.11,0.12
1783289530150,853817632223,0.88,0.89
1783289530155,245613101108,0.09,0.12
1783289530155,853817632223,0.88,0.91
1783289530253,853817632223,0.89,0.91
1783289530253,245613101108,0.09,0.11
1783289530254,245613101108,0.1,0.11
1783289530254,853817632223,0.89,0.9
1783289530317,853817632223,0.89,0.91
1783289530317,245613101108,0.09,0.11
1783289530345,853817632223,0.9,0.91
1783289530345,245613101108,0.09,0.1
1783289531006,245613101108,0.09,0.1
1783289531006,853817632223,0.9,0.91
1783289532095,853817632223,0.9,0.91
1783289532095,245613101108,0.09,0.1
1783289532979,369857526014,0.999,1
1783289532979,566926177208,0,0.001
1783289533006,369857526014,0.999,1
1783289533006,566926177208,0,0.001
1783289533020,245613101108,0.09,0.1
1783289533020,853817632223,0.9,0.91
1783289534042,853817632223,0.9,0.91
1783289534042,245613101108,0.09,0.1
1783289534758,369857526014,0.999,1
1783289534758,566926177208,0,0.001
1783289535168,853817632223,0.9,0.91
1783289535168,245613101108,0.09,0.1
1783289535169,369857526014,0.999,1
1783289535169,566926177208,0,0.001
1783289536000,853817632223,0.9,0.91
1783289536000,245613101108,0.09,0.1
1783289537011,853817632223,0.9,0.91
1783289537011,245613101108,0.09,0.1
1783289537523,853817632223,0.89,0.91
1783289537523,245613101108,0.09,0.11
1783289537524,245613101108,0.1,0.11
1783289537524,853817632223,0.89,0.9
1783289538037,853817632223,0.89,0.9
1783289538037,245613101108,0.1,0.11
1783289539265,245613101108,0.1,0.11
1783289539265,853817632223,0.89,0.9
1783289539676,245613101108,0.09,0.11
1783289539676,853817632223,0.89,0.91
1783289539681,853817632223,0.9,0.91
1783289539681,245613101108,0.09,0.1
1783289540005,853817632223,0.9,0.91
1783289540005,245613101108,0.09,0.1
1783289540782,853817632223,0.89,0.91
1783289540782,245613101108,0.09,0.11
1783289540787,245613101108,0.1,0.11
1783289540787,853817632223,0.89,0.9
1783289541005,245613101108,0.1,0.11
1783289541005,853817632223,0.89,0.9
1783289542160,853817632223,0.89,0.9
1783289542160,245613101108,0.1,0.11
1783289542162,245613101108,0.09,0.11
1783289542162,853817632223,0.89,0.91
1783289542162,853817632223,0.9,0.91
1783289542162,245613101108,0.09,0.1
1783289542162,245613101108,0.08,0.1
1783289542162,853817632223,0.9,0.92
1783289542162,853817632223,0.91,0.92
1783289542162,245613101108,0.08,0.09
1783289543048,853817632223,0.91,0.92
1783289543048,245613101108,0.08,0.09
1783289544000,853817632223,0.91,0.92
1783289544000,245613101108,0.08,0.09
1783289544090,853817632223,0.9,0.92
1783289544090,245613101108,0.08,0.1
1783289544103,245613101108,0.09,0.1
1783289544103,853817632223,0.9,0.91
1783289544342,245613101108,0.08,0.1
1783289544342,853817632223,0.9,0.92
1783289544589,853817632223,0.91,0.92
1783289544589,245613101108,0.08,0.09
1783289544591,245613101108,0.07,0.09
1783289544591,853817632223,0.91,0.93
1783289544595,853817632223,0.92,0.93
1783289544595,245613101108,0.07,0.08
1783289545000,245613101108,0.07,0.08
1783289545000,853817632223,0.92,0.93
1783289546126,853817632223,0.92,0.93
1783289546126,245613101108,0.07,0.08
1783289547371,853817632223,0.92,0.93
1783289547371,245613101108,0.07,0.08
1783289548026,853817632223,0.92,0.93
1783289548026,245613101108,0.07,0.08
1783289548046,853817632223,0.91,0.93
1783289548046,245613101108,0.07,0.09
1783289548064,245613101108,0.08,0.09
1783289548064,853817632223,0.91,0.92
1783289549197,245613101108,0.08,0.09
1783289549197,853817632223,0.91,0.92
1783289550020,853817632223,0.91,0.92
1783289550020,245613101108,0.08,0.09
1783289551000,853817632223,0.91,0.92
1783289551000,245613101108,0.08,0.09
1783289551032,369857526014,0.999,1
1783289551032,566926177208,0,0.001
1783289551868,853817632223,0.9,0.92
1783289551868,245613101108,0.08,0.1
1783289551869,245613101108,0.09,0.1
1783289551869,853817632223,0.9,0.91
1783289552012,245613101108,0.09,0.1
1783289552012,853817632223,0.9,0.91
1783289552482,245613101108,0.08,0.1
1783289552482,853817632223,0.9,0.92
1783289552500,853817632223,0.91,0.92
1783289552500,245613101108,0.08,0.09
1783289553003,245613101108,0.08,0.09
1783289553003,853817632223,0.91,0.92
1783289553681,853817632223,0.9,0.92
1783289553681,245613101108,0.08,0.1
1783289553689,245613101108,0.09,0.1
1783289553689,853817632223,0.9,0.91
1783289553871,853817632223,0.88,0.91
1783289553871,245613101108,0.09,0.12
1783289553871,245613101108,0.1,0.12
1783289553871,853817632223,0.88,0.9
1783289553871,245613101108,0.11,0.12
1783289553871,853817632223,0.88,0.89
1783289554001,245613101108,0.11,0.12
1783289554001,853817632223,0.88,0.89
1783289554832,245613101108,0.1,0.12
1783289554832,853817632223,0.88,0.9
1783289554894,245613101108,0.09,0.12
1783289554894,853817632223,0.88,0.91
1783289555149,245613101108,0.09,0.12
1783289555149,853817632223,0.88,0.91
1783289555150,853817632223,0.9,0.91
1783289555150,245613101108,0.09,0.1
1783289555150,245613101108,0.07,0.1
1783289555150,853817632223,0.9,0.93
1783289555151,245613101108,0.06,0.1
1783289555151,853817632223,0.9,0.94
1783289555152,853817632223,0.92,0.94
1783289555152,245613101108,0.06,0.08
1783289555343,853817632223,0.94,0.95
1783289555343,245613101108,0.05,0.06
1783289555345,853817632223,0.93,0.95
1783289555345,245613101108,0.05,0.07
1783289555345,853817632223,0.94,0.95
1783289555345,245613101108,0.05,0.06
1783289556001,853817632223,0.94,0.95
1783289556001,245613101108,0.05,0.06
1783289556133,853817632223,0.92,0.95
1783289556133,245613101108,0.05,0.08
1783289556181,245613101108,0.06,0.08
1783289556181,853817632223,0.92,0.94
1783289556243,853817632223,0.93,0.94
1783289556243,245613101108,0.06,0.07
1783289557086,853817632223,0.93,0.94
1783289557086,245613101108,0.06,0.07
1783289557813,566926177208,0,0.001
1783289557813,369857526014,0.999,1
1783289557890,369857526014,0,1
1783289557890,566926177208,0,1
1783289558004,853817632223,0.93,0.94
1783289558004,245613101108,0.06,0.07
1783289558043,369857526014,0,1
1783289558043,566926177208,0,1
1783289558979,853817632223,0.93,0.95
1783289558979,245613101108,0.05,0.07
1783289558979,853817632223,0.94,0.95
1783289558979,245613101108,0.05,0.06
1783289559027,245613101108,0.05,0.06
1783289559027,853817632223,0.94,0.95
1783289559711,245613101108,0.03,0.06
1783289559711,853817632223,0.94,0.97
1783289559712,853817632223,0.96,0.97
1783289559712,245613101108,0.03,0.04
1783289560001,853817632223,0.96,0.97
1783289560001,245613101108,0.03,0.04
1783289561178,853817632223,0.96,0.97
1783289561178,245613101108,0.03,0.04
1783289562003,853817632223,0.96,0.97
1783289562003,245613101108,0.03,0.04
1783289563014,853817632223,0.96,0.97
1783289563014,245613101108,0.03,0.04
1783289564002,853817632223,0.96,0.97
1783289564002,245613101108,0.03,0.04
1783289565073,853817632223,0.96,0.97
1783289565073,245613101108,0.03,0.04
1783289566194,853817632223,0.96,0.97
1783289566194,245613101108,0.03,0.04
1783289567220,853817632223,0.96,0.97
1783289567220,245613101108,0.03,0.04
1783289567317,853817632223,0.93,0.97
1783289567317,245613101108,0.03,0.07
1783289567338,245613101108,0.04,0.07
1783289567338,853817632223,0.93,0.96
1783289567630,245613101108,0.06,0.07
1783289567630,853817632223,0.93,0.94
1783289568005,853817632223,0.93,0.94
1783289568005,245613101108,0.06,0.07
1783289568400,245613101108,0.05,0.07
1783289568400,853817632223,0.93,0.95
1783289568400,853817632223,0.94,0.95
1783289568400,245613101108,0.05,0.06
1783289569065,853817632223,0.94,0.95
1783289569065,245613101108,0.05,0.06
1783289569065,245613101108,0.04,0.06
1783289569065,853817632223,0.94,0.96
1783289569065,853817632223,0.95,0.96
1783289569065,245613101108,0.04,0.05
1783289570007,245613101108,0.04,0.05
1783289570007,853817632223,0.95,0.96
1783289570449,245613101108,0.03,0.05
1783289570449,853817632223,0.95,0.97
1783289570484,853817632223,0.96,0.97
1783289570484,245613101108,0.03,0.04
1783289571010,853817632223,0.96,0.97
1783289571010,245613101108,0.03,0.04
1783289572006,853817632223,0.96,0.97
1783289572006,245613101108,0.03,0.04
1783289573056,853817632223,0.96,0.97
1783289573056,245613101108,0.03,0.04
1783289574006,245613101108,0.03,0.04
1783289574006,853817632223,0.96,0.97
1783289574937,245613101108,0.02,0.04
1783289574937,853817632223,0.96,0.98
1783289574937,853817632223,0.97,0.98
1783289574937,245613101108,0.02,0.03
1783289575001,853817632223,0.97,0.98
1783289575001,245613101108,0.02,0.03
1783289576005,853817632223,0.97,0.98
1783289576005,245613101108,0.02,0.03
1783289576059,853817632223,0.98,0.99
1783289576059,245613101108,0.01,0.02
1783289576990,853817632223,0.97,0.99
1783289576990,245613101108,0.01,0.03
1783289576990,245613101108,0.02,0.03
1783289576990,853817632223,0.97,0.98
1783289577003,853817632223,0.97,0.98
1783289577003,245613101108,0.02,0.03
1783289577398,245613101108,0.01,0.03
1783289577398,853817632223,0.97,0.99
1783289577398,853817632223,0.98,0.99
1783289577398,245613101108,0.01,0.02
1783289577421,853817632223,0.97,0.99
1783289577421,245613101108,0.01,0.03
1783289577665,853817632223,0.98,0.99
1783289577665,245613101108,0.01,0.02
1783289578176,853817632223,0.98,0.99
1783289578176,245613101108,0.01,0.02
1783289579004,853817632223,0.98,0.99
1783289579004,245613101108,0.01,0.02
1783289580019,853817632223,0.98,0.99
1783289580019,245613101108,0.01,0.02
1783289581047,853817632223,0.98,0.99
1783289581047,245613101108,0.01,0.02
1783289582095,853817632223,0.98,0.99
1783289582095,245613101108,0.01,0.02
1783289583066,853817632223,0.98,0.99
1783289583066,245613101108,0.01,0.02
1783289584064,853817632223,0.98,0.99
1783289584064,245613101108,0.01,0.02
1783289585000,245613101108,0.01,0.02
1783289585000,853817632223,0.98,0.99
1783289585743,853817632223,0.97,0.99
1783289585743,245613101108,0.01,0.03
1783289585747,245613101108,0.02,0.03
1783289585747,853817632223,0.97,0.98
1783289586061,853817632223,0.97,0.98
1783289586061,245613101108,0.02,0.03
1783289587001,853817632223,0.97,0.98
1783289587001,245613101108,0.02,0.03
1783289588212,853817632223,0.97,0.98
1783289588212,245613101108,0.02,0.03
1783289589031,853817632223,0.97,0.98
1783289589031,245613101108,0.02,0.03
1783289590003,853817632223,0.97,0.98
1783289590003,245613101108,0.02,0.03
1783289591000,853817632223,0.97,0.98
1783289591000,245613101108,0.02,0.03
1783289592003,853817632223,0.97,0.98
1783289592003,245613101108,0.02,0.03
1783289593019,245613101108,0.02,0.03
1783289593019,853817632223,0.97,0.98
1783289594000,853817632223,0.97,0.98
1783289594000,245613101108,0.02,0.03
1783289595072,853817632223,0.97,0.98
1783289595072,245613101108,0.02,0.03
1783289596200,245613101108,0.02,0.03
1783289596200,853817632223,0.97,0.98
1783289597018,853817632223,0.97,0.98
1783289597018,245613101108,0.02,0.03
1783289598037,245613101108,0.02,0.03
1783289598037,853817632223,0.97,0.98
1783289599066,853817632223,0.97,0.98
1783289599066,245613101108,0.02,0.03
1783289600002,853817632223,0.97,0.98
1783289600002,245613101108,0.02,0.03
1783289601217,853817632223,0.97,0.98
1783289601217,245613101108,0.02,0.03
1783289602004,853817632223,0.97,0.98
1783289602004,245613101108,0.02,0.03
1783289603060,853817632223,0.97,0.98
1783289603060,245613101108,0.02,0.03
1783289604006,245613101108,0.02,0.03
1783289604006,853817632223,0.97,0.98
1783289605009,853817632223,0.97,0.98
1783289605009,245613101108,0.02,0.03
1783289605190,245613101108,0.01,0.03
1783289605190,853817632223,0.97,0.99
1783289605190,853817632223,0.98,0.99
1783289605190,245613101108,0.01,0.02
1783289606009,853817632223,0.98,0.99
1783289606009,245613101108,0.01,0.02
1783289607018,853817632223,0.98,0.99
1783289607018,245613101108,0.01,0.02
1783289608068,853817632223,0.98,0.99
1783289608068,245613101108,0.01,0.02
1783289609002,853817632223,0.98,0.99
1783289609002,245613101108,0.01,0.02
1783289610126,853817632223,0.98,0.99
1783289610126,245613101108,0.01,0.02
1783289611047,853817632223,0.98,0.99
1783289611047,245613101108,0.01,0.02
1783289612071,245613101108,0.01,0.02
1783289612071,853817632223,0.98,0.99
1783289613033,853817632223,0.98,0.99
1783289613033,245613101108,0.01,0.02
1783289614120,853817632223,0.98,0.99
1783289614120,245613101108,0.01,0.02
1783289614120,245613101108,0,0.02
1783289614120,853817632223,0.98,1
1783289614120,853817632223,0.99,1
1783289614120,245613101108,0,0.01
1783289615004,853817632223,0.99,1
1783289615004,245613101108,0,0.01
1783289616010,853817632223,0.99,1
1783289616010,245613101108,0,0.01
1783289617002,853817632223,0.99,1
1783289617002,245613101108,0,0.01
1783289618010,853817632223,0.99,1
1783289618010,245613101108,0,0.01
1783289619034,853817632223,0.99,1
1783289619034,245613101108,0,0.01
1783289620059,853817632223,0.99,1
1783289620059,245613101108,0,0.01
1783289621083,853817632223,0.99,1
1783289621083,245613101108,0,0.01
1783289622004,853817632223,0.99,1
1783289622004,245613101108,0,0.01
1783289623003,853817632223,0.99,1
1783289623003,245613101108,0,0.01
1783289624001,853817632223,0.99,1
1783289624001,245613101108,0,0.01
1783289625076,853817632223,0.99,1
1783289625076,245613101108,0,0.01
1783289626100,853817632223,0.99,1
1783289626100,245613101108,0,0.01
1783289627022,853817632223,0.99,1
1783289627022,245613101108,0,0.01
1783289628149,853817632223,0.99,1
1783289628149,245613101108,0,0.01
1783289629071,853817632223,0.99,1
1783289629071,245613101108,0,0.01
1783289630064,853817632223,0.99,1
1783289630064,245613101108,0,0.01
1783289631015,853817632223,0.99,1
1783289631015,245613101108,0,0.01
1783289632039,853817632223,0.99,1
1783289632039,245613101108,0,0.01
1783289633008,853817632223,0.99,1
1783289633008,245613101108,0,0.01
1783289634089,853817632223,0.99,1
1783289634089,245613101108,0,0.01
1783289635009,853817632223,0.99,1
1783289635009,245613101108,0,0.01
1783289636013,853817632223,0.99,1
1783289636013,245613101108,0,0.01
1783289637033,853817632223,0.99,1
1783289637033,245613101108,0,0.01
1783289638027,853817632223,0.99,1
1783289638027,245613101108,0,0.01
1783289639004,853817632223,0.99,1
1783289639004,245613101108,0,0.01
1783289640232,853817632223,0.99,1
1783289640232,245613101108,0,0.01
1783289641002,853817632223,0.99,1
1783289641002,245613101108,0,0.01
1783289642034,853817632223,0.99,1
1783289642034,245613101108,0,0.01
1783289643004,853817632223,0.99,1
1783289643004,245613101108,0,0.01
1783289644024,853817632223,0.99,1
1783289644024,245613101108,0,0.01
1783289645010,853817632223,0.99,1
1783289645010,245613101108,0,0.01
1783289646173,853817632223,0.99,1
1783289646173,245613101108,0,0.01
1783289647004,853817632223,0.99,1
1783289647004,245613101108,0,0.01
1783289648014,853817632223,0.99,1
1783289648014,245613101108,0,0.01
1783289649038,853817632223,0.99,1
1783289649038,245613101108,0,0.01
1783289650164,853817632223,0.99,1
1783289650164,245613101108,0,0.01
1783289651151,853817632223,0.99,1
1783289651151,245613101108,0,0.01
1783289652007,853817632223,0.99,1
1783289652007,245613101108,0,0.01
1783289653031,853817632223,0.99,1
1783289653031,245613101108,0,0.01
1783289654011,853817632223,0.99,1
1783289654011,245613101108,0,0.01
1783289655080,853817632223,0.99,1
1783289655080,245613101108,0,0.01
1783289655640,245613101108,0.001,0.01
1783289655640,853817632223,0.99,0.999
1783289655728,853817632223,0.998,0.999
1783289655728,245613101108,0.001,0.002
1783289656002,245613101108,0.001,0.002
1783289656002,853817632223,0.998,0.999
1783289656006,853817632223,0.991,0.998
1783289656006,245613101108,0.002,0.009
1783289656012,245613101108,0.003,0.009
1783289656012,853817632223,0.991,0.997
1783289657003,853817632223,0.991,0.997
1783289657003,245613101108,0.003,0.009
1783289658017,853817632223,0.991,0.997
1783289658017,245613101108,0.003,0.009
1783289658382,245613101108,0.003,0.004
1783289658382,853817632223,0.996,0.997
1783289659029,853817632223,0.996,0.997
1783289659029,245613101108,0.003,0.004
1783289659346,245613101108,0.002,0.004
1783289659346,853817632223,0.996,0.998
1783289659346,853817632223,0.997,0.998
1783289659346,245613101108,0.002,0.003
1783289659346,853817632223,0.996,0.998
1783289659346,245613101108,0.002,0.004
1783289659346,245613101108,0.003,0.004
1783289659346,853817632223,0.996,0.997
1783289659346,245613101108,0.002,0.004
1783289659346,853817632223,0.996,0.998
1783289659690,245613101108,0,0.004
1783289659690,853817632223,0.996,1
1783289659690,853817632223,0.998,1
1783289659690,245613101108,0,0.002
1783289659690,853817632223,0.999,1
1783289659690,245613101108,0,0.001
1783289659690,853817632223,0.996,1
1783289659690,245613101108,0,0.004
